;Time;temp
0;2020-05-17 00:00:00;280.96912
1;2020-05-17 01:00:00;280.93427
2;2020-05-17 02:00:00;280.10992
3;2020-05-17 03:00:00;279.52823
4;2020-05-17 04:00:00;279.07147
5;2020-05-17 05:00:00;279.6591
6;2020-05-17 06:00:00;281.5101
7;2020-05-17 07:00:00;283.60504
8;2020-05-17 08:00:00;285.7789
9;2020-05-17 09:00:00;287.28323
10;2020-05-17 10:00:00;288.4012
11;2020-05-17 11:00:00;288.51917
12;2020-05-17 12:00:00;289.59424
13;2020-05-17 13:00:00;289.52902
14;2020-05-17 14:00:00;290.18738
15;2020-05-17 15:00:00;287.90512
16;2020-05-17 16:00:00;287.46542
17;2020-05-17 17:00:00;286.72018
18;2020-05-17 18:00:00;286.38007
19;2020-05-17 19:00:00;285.65695
20;2020-05-17 20:00:00;284.60794
21;2020-05-17 21:00:00;284.75317
22;2020-05-17 22:00:00;284.50687
23;2020-05-17 23:00:00;284.34488
24;2020-05-18 00:00:00;284.29306
25;2020-05-18 01:00:00;284.3268
26;2020-05-18 02:00:00;284.33777
27;2020-05-18 03:00:00;283.95737
28;2020-05-18 04:00:00;283.78345
29;2020-05-18 05:00:00;283.90222
30;2020-05-18 06:00:00;284.42947
31;2020-05-18 07:00:00;284.59225
32;2020-05-18 08:00:00;284.9329
33;2020-05-18 09:00:00;286.67725
34;2020-05-18 10:00:00;287.4923
35;2020-05-18 11:00:00;287.59372
36;2020-05-18 12:00:00;288.28833
37;2020-05-18 13:00:00;289.75797
38;2020-05-18 14:00:00;290.3762
39;2020-05-18 15:00:00;289.1778
40;2020-05-18 16:00:00;287.8031
41;2020-05-18 17:00:00;287.1428
42;2020-05-18 18:00:00;287.2424
43;2020-05-18 19:00:00;286.57654
44;2020-05-18 20:00:00;286.11096
45;2020-05-18 21:00:00;285.2336
46;2020-05-18 22:00:00;284.8782
47;2020-05-18 23:00:00;284.46683
48;2020-05-19 00:00:00;284.15543
49;2020-05-19 01:00:00;284.07404
50;2020-05-19 02:00:00;283.9077
51;2020-05-19 03:00:00;283.95053
52;2020-05-19 04:00:00;284.08307
53;2020-05-19 05:00:00;284.45566
54;2020-05-19 06:00:00;285.37634
55;2020-05-19 07:00:00;286.00616
56;2020-05-19 08:00:00;286.7802
57;2020-05-19 09:00:00;288.3659
58;2020-05-19 10:00:00;287.92493
59;2020-05-19 11:00:00;287.6888
60;2020-05-19 12:00:00;289.16196
61;2020-05-19 13:00:00;289.71527
62;2020-05-19 14:00:00;289.29782
63;2020-05-19 15:00:00;289.05707
64;2020-05-19 16:00:00;288.35693
65;2020-05-19 17:00:00;287.4485
66;2020-05-19 18:00:00;286.95245
67;2020-05-19 19:00:00;286.09354
68;2020-05-19 20:00:00;285.154
69;2020-05-19 21:00:00;283.98114
70;2020-05-19 22:00:00;282.94022
71;2020-05-19 23:00:00;281.8524
72;2020-05-20 00:00:00;281.28842
73;2020-05-20 01:00:00;280.4685
74;2020-05-20 02:00:00;280.055
75;2020-05-20 03:00:00;279.64478
76;2020-05-20 04:00:00;279.36963
77;2020-05-20 05:00:00;280.0466
78;2020-05-20 06:00:00;282.24277
79;2020-05-20 07:00:00;284.6111
80;2020-05-20 08:00:00;286.74673
81;2020-05-20 09:00:00;287.62103
82;2020-05-20 10:00:00;286.8667
83;2020-05-20 11:00:00;287.91168
84;2020-05-20 12:00:00;291.67294
85;2020-05-20 13:00:00;291.76083
86;2020-05-20 14:00:00;292.39493
87;2020-05-20 15:00:00;292.0297
88;2020-05-20 16:00:00;291.5055
89;2020-05-20 17:00:00;291.216
90;2020-05-20 18:00:00;289.90283
91;2020-05-20 19:00:00;288.44843
92;2020-05-20 20:00:00;286.82516
93;2020-05-20 21:00:00;286.2675
94;2020-05-20 22:00:00;284.85748
95;2020-05-20 23:00:00;284.3137
96;2020-05-21 00:00:00;283.49405
97;2020-05-21 01:00:00;283.01776
98;2020-05-21 02:00:00;282.80148
99;2020-05-21 03:00:00;282.8617
100;2020-05-21 04:00:00;283.29736
101;2020-05-21 05:00:00;283.26218
102;2020-05-21 06:00:00;284.9544
103;2020-05-21 07:00:00;286.72067
104;2020-05-21 08:00:00;288.88544
105;2020-05-21 09:00:00;291.03754
106;2020-05-21 10:00:00;292.2641
107;2020-05-21 11:00:00;293.6664
108;2020-05-21 12:00:00;294.3389
109;2020-05-21 13:00:00;295.0527
110;2020-05-21 14:00:00;294.78186
111;2020-05-21 15:00:00;294.50668
112;2020-05-21 16:00:00;294.16037
113;2020-05-21 17:00:00;293.21774
114;2020-05-21 18:00:00;291.99268
115;2020-05-21 19:00:00;290.62854
116;2020-05-21 20:00:00;288.895
117;2020-05-21 21:00:00;287.52597
118;2020-05-21 22:00:00;286.58826
119;2020-05-21 23:00:00;285.58905
120;2020-05-22 00:00:00;285.2007
121;2020-05-22 01:00:00;284.5276
122;2020-05-22 02:00:00;284.1517
123;2020-05-22 03:00:00;283.6151
124;2020-05-22 04:00:00;283.8206
125;2020-05-22 05:00:00;284.78217
126;2020-05-22 06:00:00;286.61014
127;2020-05-22 07:00:00;289.0072
