;Time;temp
0;2020-05-17 00:00:00;281.3651
1;2020-05-17 01:00:00;281.32294
2;2020-05-17 02:00:00;280.79303
3;2020-05-17 03:00:00;279.67374
4;2020-05-17 04:00:00;279.4616
5;2020-05-17 05:00:00;279.86514
6;2020-05-17 06:00:00;281.7972
7;2020-05-17 07:00:00;283.67926
8;2020-05-17 08:00:00;285.80722
9;2020-05-17 09:00:00;287.51468
10;2020-05-17 10:00:00;288.68735
11;2020-05-17 11:00:00;289.26233
12;2020-05-17 12:00:00;289.9419
13;2020-05-17 13:00:00;290.4089
14;2020-05-17 14:00:00;290.40417
15;2020-05-17 15:00:00;288.8973
16;2020-05-17 16:00:00;288.39902
17;2020-05-17 17:00:00;287.2739
18;2020-05-17 18:00:00;287.0407
19;2020-05-17 19:00:00;286.2092
20;2020-05-17 20:00:00;285.37454
21;2020-05-17 21:00:00;285.22876
22;2020-05-17 22:00:00;284.91653
23;2020-05-17 23:00:00;284.7526
24;2020-05-18 00:00:00;284.59384
25;2020-05-18 01:00:00;284.63297
26;2020-05-18 02:00:00;284.63464
27;2020-05-18 03:00:00;284.35434
28;2020-05-18 04:00:00;284.3523
29;2020-05-18 05:00:00;284.53162
30;2020-05-18 06:00:00;284.84598
31;2020-05-18 07:00:00;285.03854
32;2020-05-18 08:00:00;285.6663
33;2020-05-18 09:00:00;286.93896
34;2020-05-18 10:00:00;288.1222
35;2020-05-18 11:00:00;288.41696
36;2020-05-18 12:00:00;289.1692
37;2020-05-18 13:00:00;290.54312
38;2020-05-18 14:00:00;291.28732
39;2020-05-18 15:00:00;290.35162
40;2020-05-18 16:00:00;288.8451
41;2020-05-18 17:00:00;288.03537
42;2020-05-18 18:00:00;287.7551
43;2020-05-18 19:00:00;286.89832
44;2020-05-18 20:00:00;286.58264
45;2020-05-18 21:00:00;285.93967
46;2020-05-18 22:00:00;285.37332
47;2020-05-18 23:00:00;284.90237
48;2020-05-19 00:00:00;284.65543
49;2020-05-19 01:00:00;284.49786
50;2020-05-19 02:00:00;284.40088
51;2020-05-19 03:00:00;284.34604
52;2020-05-19 04:00:00;284.37897
53;2020-05-19 05:00:00;284.816
54;2020-05-19 06:00:00;285.67273
55;2020-05-19 07:00:00;286.32355
56;2020-05-19 08:00:00;287.123
57;2020-05-19 09:00:00;288.32977
58;2020-05-19 10:00:00;288.80872
59;2020-05-19 11:00:00;288.34604
60;2020-05-19 12:00:00;290.06528
61;2020-05-19 13:00:00;290.1938
62;2020-05-19 14:00:00;289.44528
63;2020-05-19 15:00:00;289.53656
64;2020-05-19 16:00:00;289.09912
65;2020-05-19 17:00:00;288.22876
66;2020-05-19 18:00:00;287.8753
