;Time;temp
0;2020-05-17 00:00:00;281.3363
1;2020-05-17 01:00:00;281.35907
2;2020-05-17 02:00:00;280.33258
3;2020-05-17 03:00:00;279.57315
4;2020-05-17 04:00:00;279.25604
5;2020-05-17 05:00:00;279.75967
6;2020-05-17 06:00:00;281.55405
7;2020-05-17 07:00:00;283.65387
8;2020-05-17 08:00:00;285.816
9;2020-05-17 09:00:00;287.48734
10;2020-05-17 10:00:00;288.50278
11;2020-05-17 11:00:00;289.79163
12;2020-05-17 12:00:00;289.0083
13;2020-05-17 13:00:00;290.44113
14;2020-05-17 14:00:00;290.1073
15;2020-05-17 15:00:00;288.79477
16;2020-05-17 16:00:00;287.71152
17;2020-05-17 17:00:00;287.27194
18;2020-05-17 18:00:00;287.01923
19;2020-05-17 19:00:00;285.92795
20;2020-05-17 20:00:00;285.14944
21;2020-05-17 21:00:00;285.20825
22;2020-05-17 22:00:00;284.96585
23;2020-05-17 23:00:00;284.83658
24;2020-05-18 00:00:00;284.77255
25;2020-05-18 01:00:00;284.83902
26;2020-05-18 02:00:00;284.58875
27;2020-05-18 03:00:00;284.39487
28;2020-05-18 04:00:00;284.23804
29;2020-05-18 05:00:00;284.42322
30;2020-05-18 06:00:00;284.64774
31;2020-05-18 07:00:00;285.1235
32;2020-05-18 08:00:00;285.61258
33;2020-05-18 09:00:00;287.11865
34;2020-05-18 10:00:00;287.964
35;2020-05-18 11:00:00;287.84372
36;2020-05-18 12:00:00;289.1438
37;2020-05-18 13:00:00;290.46988
38;2020-05-18 14:00:00;290.93674
39;2020-05-18 15:00:00;289.99713
40;2020-05-18 16:00:00;288.3695
41;2020-05-18 17:00:00;287.74338
42;2020-05-18 18:00:00;287.74142
43;2020-05-18 19:00:00;287.11414
44;2020-05-18 20:00:00;286.53577
45;2020-05-18 21:00:00;285.66916
46;2020-05-18 22:00:00;285.11844
47;2020-05-18 23:00:00;284.7891
48;2020-05-19 00:00:00;284.58414
49;2020-05-19 01:00:00;284.5467
50;2020-05-19 02:00:00;284.41064
51;2020-05-19 03:00:00;284.41928
52;2020-05-19 04:00:00;284.5108
53;2020-05-19 05:00:00;284.83456
54;2020-05-19 06:00:00;285.6195
55;2020-05-19 07:00:00;286.22443
56;2020-05-19 08:00:00;286.95404
57;2020-05-19 09:00:00;288.6823
58;2020-05-19 10:00:00;288.75305
59;2020-05-19 11:00:00;288.13608
60;2020-05-19 12:00:00;289.5936
61;2020-05-19 13:00:00;289.22992
62;2020-05-19 14:00:00;289.2529
63;2020-05-19 15:00:00;288.88226
64;2020-05-19 16:00:00;288.05225
65;2020-05-19 17:00:00;287.31665
66;2020-05-19 18:00:00;287.00226
67;2020-05-19 19:00:00;286.15213
68;2020-05-19 20:00:00;285.445
69;2020-05-19 21:00:00;284.4201
70;2020-05-19 22:00:00;283.36258
71;2020-05-19 23:00:00;282.71518
72;2020-05-20 00:00:00;282.11996
