;Time;temp
0;2020-05-17 00:00:00;280.75085
1;2020-05-17 01:00:00;280.5124
2;2020-05-17 02:00:00;279.73688
3;2020-05-17 03:00:00;279.18155
4;2020-05-17 04:00:00;278.75653
5;2020-05-17 05:00:00;279.32413
6;2020-05-17 06:00:00;281.181
7;2020-05-17 07:00:00;283.29352
8;2020-05-17 08:00:00;285.5084
9;2020-05-17 09:00:00;287.1641
10;2020-05-17 10:00:00;288.0389
11;2020-05-17 11:00:00;288.8639
12;2020-05-17 12:00:00;289.87256
13;2020-05-17 13:00:00;290.2761
14;2020-05-17 14:00:00;289.92078
15;2020-05-17 15:00:00;287.63657
16;2020-05-17 16:00:00;286.66953
17;2020-05-17 17:00:00;286.04147
18;2020-05-17 18:00:00;285.64618
19;2020-05-17 19:00:00;284.54172
20;2020-05-17 20:00:00;283.77298
21;2020-05-17 21:00:00;283.81274
22;2020-05-17 22:00:00;283.60745
23;2020-05-17 23:00:00;283.43423
24;2020-05-18 00:00:00;283.30673
25;2020-05-18 01:00:00;283.30338
26;2020-05-18 02:00:00;283.44714
27;2020-05-18 03:00:00;283.41635
28;2020-05-18 04:00:00;283.26978
29;2020-05-18 05:00:00;283.56628
30;2020-05-18 06:00:00;283.61404
31;2020-05-18 07:00:00;283.86667
32;2020-05-18 08:00:00;284.22488
33;2020-05-18 09:00:00;286.07178
34;2020-05-18 10:00:00;287.46008
35;2020-05-18 11:00:00;287.9902
36;2020-05-18 12:00:00;288.59302
37;2020-05-18 13:00:00;288.5861
38;2020-05-18 14:00:00;289.2297
39;2020-05-18 15:00:00;288.55475
40;2020-05-18 16:00:00;287.45154
41;2020-05-18 17:00:00;286.92014
42;2020-05-18 18:00:00;286.6096
43;2020-05-18 19:00:00;285.5829
44;2020-05-18 20:00:00;285.12952
45;2020-05-18 21:00:00;284.4836
46;2020-05-18 22:00:00;284.13406
47;2020-05-18 23:00:00;283.81448
48;2020-05-19 00:00:00;283.59293
49;2020-05-19 01:00:00;283.4969
50;2020-05-19 02:00:00;283.3501
51;2020-05-19 03:00:00;283.35287
52;2020-05-19 04:00:00;283.50885
53;2020-05-19 05:00:00;284.02792
54;2020-05-19 06:00:00;285.0487
55;2020-05-19 07:00:00;285.64142
56;2020-05-19 08:00:00;286.70502
57;2020-05-19 09:00:00;287.86884
58;2020-05-19 10:00:00;287.53137
59;2020-05-19 11:00:00;287.38998
60;2020-05-19 12:00:00;289.45297
61;2020-05-19 13:00:00;289.94965
62;2020-05-19 14:00:00;289.04684
63;2020-05-19 15:00:00;289.24457
64;2020-05-19 16:00:00;288.9917
65;2020-05-19 17:00:00;287.90552
66;2020-05-19 18:00:00;287.1507
67;2020-05-19 19:00:00;285.90555
68;2020-05-19 20:00:00;284.3625
69;2020-05-19 21:00:00;283.4875
70;2020-05-19 22:00:00;282.46268
71;2020-05-19 23:00:00;281.3104
72;2020-05-20 00:00:00;280.54477
73;2020-05-20 01:00:00;279.9856
74;2020-05-20 02:00:00;279.49933
75;2020-05-20 03:00:00;279.16138
76;2020-05-20 04:00:00;278.98682
77;2020-05-20 05:00:00;279.8801
78;2020-05-20 06:00:00;282.04697
79;2020-05-20 07:00:00;284.23367
80;2020-05-20 08:00:00;286.2897
81;2020-05-20 09:00:00;287.29095
82;2020-05-20 10:00:00;288.21338
83;2020-05-20 11:00:00;289.7564
84;2020-05-20 12:00:00;291.70908
85;2020-05-20 13:00:00;290.9366
86;2020-05-20 14:00:00;291.9086
87;2020-05-20 15:00:00;291.4545
88;2020-05-20 16:00:00;290.92834
89;2020-05-20 17:00:00;290.47968
90;2020-05-20 18:00:00;289.13916
91;2020-05-20 19:00:00;286.74286
92;2020-05-20 20:00:00;284.97604
93;2020-05-20 21:00:00;283.93155
94;2020-05-20 22:00:00;283.6153
95;2020-05-20 23:00:00;283.16232
96;2020-05-21 00:00:00;282.18643
97;2020-05-21 01:00:00;282.22235
98;2020-05-21 02:00:00;282.5305
99;2020-05-21 03:00:00;282.43884
100;2020-05-21 04:00:00;282.58887
101;2020-05-21 05:00:00;283.10886
