;Time;temp
0;2020-05-17 18:00:00;286.61176
1;2020-05-17 19:00:00;285.59958
2;2020-05-17 20:00:00;284.83917
3;2020-05-17 21:00:00;284.63675
4;2020-05-17 22:00:00;284.0901
5;2020-05-17 23:00:00;283.87473
6;2020-05-18 00:00:00;283.804
7;2020-05-18 01:00:00;283.74652
8;2020-05-18 02:00:00;283.886
9;2020-05-18 03:00:00;284.2343
10;2020-05-18 04:00:00;284.24612
11;2020-05-18 05:00:00;284.43018
12;2020-05-18 06:00:00;284.88
13;2020-05-18 07:00:00;285.63196
14;2020-05-18 08:00:00;287.1476
15;2020-05-18 09:00:00;286.8768
16;2020-05-18 10:00:00;288.2561
17;2020-05-18 11:00:00;290.05508
18;2020-05-18 12:00:00;289.13742
19;2020-05-18 13:00:00;289.34125
20;2020-05-18 14:00:00;289.84033
21;2020-05-18 15:00:00;288.17407
22;2020-05-18 16:00:00;287.98593
23;2020-05-18 17:00:00;288.12213
24;2020-05-18 18:00:00;287.81387
25;2020-05-18 19:00:00;287.01556
26;2020-05-18 20:00:00;286.02173
27;2020-05-18 21:00:00;285.27112
28;2020-05-18 22:00:00;285.1826
29;2020-05-18 23:00:00;284.9401
30;2020-05-19 00:00:00;284.97653
31;2020-05-19 01:00:00;284.9134
32;2020-05-19 02:00:00;284.75574
33;2020-05-19 03:00:00;284.41092
34;2020-05-19 04:00:00;284.41058
35;2020-05-19 05:00:00;284.67505
36;2020-05-19 06:00:00;285.01425
37;2020-05-19 07:00:00;285.48502
38;2020-05-19 08:00:00;286.20035
39;2020-05-19 09:00:00;288.0785
40;2020-05-19 10:00:00;289.53473
41;2020-05-19 11:00:00;289.79236
42;2020-05-19 12:00:00;290.646
43;2020-05-19 13:00:00;290.75012
44;2020-05-19 14:00:00;290.70856
45;2020-05-19 15:00:00;289.9467
46;2020-05-19 16:00:00;289.0814
47;2020-05-19 17:00:00;288.4989
48;2020-05-19 18:00:00;287.5786
49;2020-05-19 19:00:00;286.5264
50;2020-05-19 20:00:00;285.26492
51;2020-05-19 21:00:00;285.40317
52;2020-05-19 22:00:00;284.78067
53;2020-05-19 23:00:00;284.18124
54;2020-05-20 00:00:00;283.58746
55;2020-05-20 01:00:00;282.95724
56;2020-05-20 02:00:00;282.7478
57;2020-05-20 03:00:00;281.12958
58;2020-05-20 04:00:00;281.0871
59;2020-05-20 05:00:00;281.6907
60;2020-05-20 06:00:00;283.00067
61;2020-05-20 07:00:00;284.70673
62;2020-05-20 08:00:00;286.43076
63;2020-05-20 09:00:00;287.84723
64;2020-05-20 10:00:00;289.43137
65;2020-05-20 11:00:00;290.77267
66;2020-05-20 12:00:00;291.43347
67;2020-05-20 13:00:00;292.10724
68;2020-05-20 14:00:00;292.02563
69;2020-05-20 15:00:00;292.4567
70;2020-05-20 16:00:00;292.02927
71;2020-05-20 17:00:00;291.31485
72;2020-05-20 18:00:00;290.1755
73;2020-05-20 19:00:00;288.90704
74;2020-05-20 20:00:00;287.84195
75;2020-05-20 21:00:00;286.34286
76;2020-05-20 22:00:00;285.27014
77;2020-05-20 23:00:00;284.52908
78;2020-05-21 00:00:00;283.86862
79;2020-05-21 01:00:00;284.406
80;2020-05-21 02:00:00;283.66608
81;2020-05-21 03:00:00;283.23312
82;2020-05-21 04:00:00;283.003
83;2020-05-21 05:00:00;283.574
84;2020-05-21 06:00:00;284.71265
85;2020-05-21 07:00:00;286.50015
86;2020-05-21 08:00:00;288.49506
87;2020-05-21 09:00:00;290.78592
88;2020-05-21 10:00:00;292.24335
89;2020-05-21 11:00:00;293.05963
90;2020-05-21 12:00:00;293.53015
91;2020-05-21 13:00:00;293.80246
92;2020-05-21 14:00:00;293.73068
93;2020-05-21 15:00:00;294.05292
94;2020-05-21 16:00:00;292.79135
95;2020-05-21 17:00:00;292.3627
96;2020-05-21 18:00:00;291.16534
97;2020-05-21 19:00:00;290.06085
98;2020-05-21 20:00:00;288.79376
99;2020-05-21 21:00:00;287.22925
100;2020-05-21 22:00:00;286.3323
101;2020-05-21 23:00:00;285.1834
102;2020-05-22 00:00:00;284.68094
103;2020-05-22 01:00:00;284.03128
104;2020-05-22 02:00:00;283.50253
105;2020-05-22 03:00:00;283.9333
106;2020-05-22 04:00:00;284.00293
107;2020-05-22 05:00:00;285.0394
108;2020-05-22 06:00:00;286.0679
109;2020-05-22 07:00:00;287.9467
110;2020-05-22 08:00:00;289.7215
111;2020-05-22 09:00:00;292.28925
112;2020-05-22 10:00:00;293.09503
113;2020-05-22 11:00:00;293.83865
114;2020-05-22 12:00:00;294.4257
115;2020-05-22 13:00:00;294.1205
116;2020-05-22 14:00:00;292.7064
117;2020-05-22 15:00:00;291.719
118;2020-05-22 16:00:00;291.07193
119;2020-05-22 17:00:00;290.9565
120;2020-05-22 18:00:00;290.6409
121;2020-05-22 19:00:00;290.94946
122;2020-05-22 20:00:00;289.37198
123;2020-05-22 21:00:00;289.4796
124;2020-05-22 22:00:00;289.20517
125;2020-05-22 23:00:00;288.6191
126;2020-05-23 00:00:00;287.96103
127;2020-05-23 01:00:00;287.26517
128;2020-05-23 02:00:00;286.7109
129;2020-05-23 03:00:00;286.49808
130;2020-05-23 04:00:00;286.24026
131;2020-05-23 05:00:00;286.24588
132;2020-05-23 06:00:00;286.4935
133;2020-05-23 07:00:00;286.99146
134;2020-05-23 08:00:00;287.65002
135;2020-05-23 09:00:00;288.32303
136;2020-05-23 10:00:00;289.32224
137;2020-05-23 11:00:00;289.02127
138;2020-05-23 12:00:00;288.42062
139;2020-05-23 13:00:00;288.9784
140;2020-05-23 14:00:00;289.8804
141;2020-05-23 15:00:00;289.3091
142;2020-05-23 16:00:00;288.37772
143;2020-05-23 17:00:00;286.88693
144;2020-05-23 18:00:00;286.0451
145;2020-05-23 19:00:00;284.86438
146;2020-05-23 20:00:00;283.89987
147;2020-05-23 21:00:00;283.49454
148;2020-05-23 22:00:00;283.74152
149;2020-05-23 23:00:00;283.6227
150;2020-05-24 00:00:00;283.85193
151;2020-05-24 01:00:00;283.9687
152;2020-05-24 02:00:00;284.33984
153;2020-05-24 03:00:00;283.49634
154;2020-05-24 04:00:00;283.6562
155;2020-05-24 05:00:00;284.04932
156;2020-05-24 06:00:00;284.8418
