;Time;temp
0;2020-05-18 00:00:00;282.26996
1;2020-05-18 01:00:00;282.01416
2;2020-05-18 02:00:00;282.31134
3;2020-05-18 03:00:00;282.98242
4;2020-05-18 04:00:00;283.1695
5;2020-05-18 05:00:00;283.45468
6;2020-05-18 06:00:00;284.29822
7;2020-05-18 07:00:00;285.10205
8;2020-05-18 08:00:00;284.5996
9;2020-05-18 09:00:00;287.91602
10;2020-05-18 10:00:00;289.05283
11;2020-05-18 11:00:00;289.69113
12;2020-05-18 12:00:00;289.688
13;2020-05-18 13:00:00;288.8982
14;2020-05-18 14:00:00;287.52182
15;2020-05-18 15:00:00;286.95273
16;2020-05-18 16:00:00;287.00937
17;2020-05-18 17:00:00;286.72418
18;2020-05-18 18:00:00;285.87833
19;2020-05-18 19:00:00;285.56427
20;2020-05-18 20:00:00;284.89154
21;2020-05-18 21:00:00;284.6992
22;2020-05-18 22:00:00;284.51422
23;2020-05-18 23:00:00;284.52005
24;2020-05-19 00:00:00;284.43863
25;2020-05-19 01:00:00;284.42038
26;2020-05-19 02:00:00;284.2774
27;2020-05-19 03:00:00;284.4982
28;2020-05-19 04:00:00;284.4422
29;2020-05-19 05:00:00;284.76047
30;2020-05-19 06:00:00;285.08496
31;2020-05-19 07:00:00;285.892
32;2020-05-19 08:00:00;286.72003
33;2020-05-19 09:00:00;287.42105
34;2020-05-19 10:00:00;286.7683
35;2020-05-19 11:00:00;287.1148
36;2020-05-19 12:00:00;287.47836
37;2020-05-19 13:00:00;289.3943
38;2020-05-19 14:00:00;290.02783
39;2020-05-19 15:00:00;289.9589
40;2020-05-19 16:00:00;289.14505
41;2020-05-19 17:00:00;288.3156
42;2020-05-19 18:00:00;287.1917
43;2020-05-19 19:00:00;285.69217
44;2020-05-19 20:00:00;284.45538
45;2020-05-19 21:00:00;284.3389
46;2020-05-19 22:00:00;283.7542
47;2020-05-19 23:00:00;283.0531
48;2020-05-20 00:00:00;281.97928
49;2020-05-20 01:00:00;281.5869
50;2020-05-20 02:00:00;281.2843
51;2020-05-20 03:00:00;280.65543
52;2020-05-20 04:00:00;280.3809
53;2020-05-20 05:00:00;280.71765
54;2020-05-20 06:00:00;282.58548
55;2020-05-20 07:00:00;284.45752
56;2020-05-20 08:00:00;286.16037
57;2020-05-20 09:00:00;288.0333
