DTIME;TT
2020-06-02 17:00:00;
2020-06-02 18:00:00;22.79850833333333
2020-06-02 19:00:00;21.07557222222251
2020-06-02 20:00:00;19.48288888888908
2020-06-02 21:00:00;16.182622222222136
2020-06-02 22:00:00;13.766416666666705
2020-06-02 23:00:00;12.621986111111068
2020-06-03 00:00:00;11.912608333333447
2020-06-03 01:00:00;11.441519444444545
2020-06-03 02:00:00;10.998702777777508
2020-06-03 03:00:00;10.412061111111186
2020-06-03 04:00:00;12.172163888888962
2020-06-03 05:00:00;15.061736593498216
2020-06-03 06:00:00;19.089880555555858
2020-06-03 07:00:00;20.390313976105077
2020-06-03 08:00:00;22.41343611111182
2020-06-03 09:00:00;23.499788830231115
2020-06-03 10:00:00;24.426165601555788
2020-06-03 11:00:00;24.863802777777842
2020-06-03 12:00:00;25.383184217838746
2020-06-03 13:00:00;25.763405555556158
2020-06-03 14:00:00;24.551963888889
2020-06-03 15:00:00;17.793972222222553
2020-06-03 16:00:00;14.302975826618633
2020-06-03 17:00:00;14.727104751320072
2020-06-03 18:00:00;15.207952777777894
2020-06-03 19:00:00;14.37322777777775
2020-06-03 20:00:00;13.921583333333906
2020-06-03 21:00:00;13.395897222222548
2020-06-03 22:00:00;13.53553333333354
2020-06-03 23:00:00;13.154258333333607
2020-06-04 00:00:00;12.790283333333615
2020-06-04 01:00:00;12.723800000000153
2020-06-04 02:00:00;12.297372222222586
2020-06-04 03:00:00;11.852102777778207
2020-06-04 04:00:00;11.716180555555756
2020-06-04 05:00:00;12.812600000000373
2020-06-04 06:00:00;14.109961111111346
2020-06-04 07:00:00;16.27563611111135
2020-06-04 08:00:00;18.026516666667174
2020-06-04 09:00:00;19.141005555555697
2020-06-04 10:00:00;19.686744444444727
2020-06-04 11:00:00;17.226150000000366
2020-06-04 12:00:00;14.95774999999997
2020-06-04 13:00:00;14.795988888889301
2020-06-04 14:00:00;14.307811111111338
2020-06-04 15:00:00;15.502605555555892
2020-06-04 16:00:00;14.807519444444795
2020-06-04 17:00:00;13.739997222222874
2020-06-04 18:00:00;13.581833333333671
2020-06-04 19:00:00;12.530222222222474
2020-06-04 20:00:00;12.082847222222973
2020-06-04 21:00:00;11.708475000000016
2020-06-04 22:00:00;11.409619444444965
2020-06-04 23:00:00;11.415386111111493
2020-06-05 00:00:00;11.099183333333533
2020-06-05 01:00:00;10.640852777778207
2020-06-05 02:00:00;10.028633333333607
2020-06-05 03:00:00;9.707594444445023
2020-06-05 04:00:00;9.824380555555768
2020-06-05 05:00:00;9.933375000000526
2020-06-05 06:00:00;10.895129202556305
2020-06-05 07:00:00;11.856088888889156
2020-06-05 08:00:00;12.910183333333555
2020-06-05 09:00:00;13.660891914420962
2020-06-05 10:00:00;14.558143928869343
2020-06-05 11:00:00;14.86970269519342
2020-06-05 12:00:00;16.03956376771361
2020-06-05 13:00:00;16.509261111111538
2020-06-05 14:00:00;16.541394444444798
2020-06-05 15:00:00;16.375537649347407
2020-06-05 16:00:00;14.632594444444695
2020-06-05 17:00:00;10.494130555556069
2020-06-05 18:00:00;10.046877777778072
2020-06-05 19:00:00;9.629252777779131
2020-06-05 20:00:00;9.620838888890287
2020-06-05 21:00:00;9.299980555555637
2020-06-05 22:00:00;8.609027777777955
2020-06-05 23:00:00;8.145969444444578
2020-06-06 00:00:00;8.058202777778009
2020-06-06 01:00:00;7.638163888889133
2020-06-06 02:00:00;7.429388888888909
2020-06-06 03:00:00;7.32409166666703
2020-06-06 04:00:00;7.500880555555855
2020-06-06 05:00:00;8.853788888888976
2020-06-06 06:00:00;9.739486111111386
2020-06-06 07:00:00;10.932241666666703
2020-06-06 08:00:00;12.665600000000017
2020-06-06 09:00:00;13.466497222222257
2020-06-06 10:00:00;14.67252222222224
2020-06-06 11:00:00;15.310080555555606
2020-06-06 12:00:00;15.34730277777782
2020-06-06 13:00:00;15.508705555555592
2020-06-06 14:00:00;15.403516666666555
2020-06-06 15:00:00;15.304283333333515
2020-06-06 16:00:00;13.49905555555568
2020-06-06 17:00:00;12.560944444444607
2020-06-06 18:00:00;11.958172222222414
2020-06-06 19:00:00;10.066083333333431
2020-06-06 20:00:00;8.631947222222301
2020-06-06 21:00:00;9.295605555555426
2020-06-06 22:00:00;9.273294444444026
2020-06-06 23:00:00;8.731419444444366
2020-06-07 00:00:00;7.405257015837788
2020-06-07 01:00:00;6.990705751597729
2020-06-07 02:00:00;6.3234833333332885
2020-06-07 03:00:00;6.584058333333397
2020-06-07 04:00:00;8.095444444444334
2020-06-07 05:00:00;10.375624999999644
2020-06-07 06:00:00;12.98081111111085
2020-06-07 07:00:00;13.788641666666567
2020-06-07 08:00:00;14.492574999999672
2020-06-07 09:00:00;15.107058333333075
2020-06-07 10:00:00;16.17575277777754
2020-06-07 11:00:00;15.944272222222153
2020-06-07 12:00:00;17.326849999999908
2020-06-07 13:00:00;15.452316666666386
2020-06-07 14:00:00;16.64170555555539
2020-06-07 15:00:00;14.44612222222173
2020-06-07 16:00:00;15.434938888888427
2020-06-07 17:00:00;14.922636111110144
2020-06-07 18:00:00;14.657144444444025
2020-06-07 19:00:00;14.294727777777355
2020-06-07 20:00:00;13.4273527777774
2020-06-07 21:00:00;12.177461111110963
2020-06-07 22:00:00;11.123019444444141
2020-06-07 23:00:00;10.284372222222169
2020-06-08 00:00:00;10.374188888888419
2020-06-08 01:00:00;9.798269444444488
2020-06-08 02:00:00;9.899205555555687
2020-06-08 03:00:00;9.214474999999917
2020-06-08 04:00:00;9.373611111111087
2020-06-08 05:00:00;12.457797222222107
2020-06-08 06:00:00;13.645294444444232
2020-06-08 07:00:00;14.999374999999635
2020-06-08 08:00:00;15.83899166666643
2020-06-08 09:00:00;15.982466666666404
2020-06-08 10:00:00;17.185199999999863
2020-06-08 11:00:00;17.62015555555548
2020-06-08 12:00:00;17.876163888888712
2020-06-08 13:00:00;17.145191666666484
2020-06-08 14:00:00;17.64480555555532
2020-06-08 15:00:00;17.105972222222043
2020-06-08 16:00:00;16.450444444444262
2020-06-08 17:00:00;15.65023333333306
2020-06-08 18:00:00;15.09898055555466
2020-06-08 19:00:00;14.721680555555235
2020-06-08 20:00:00;13.348424999999807
2020-06-08 21:00:00;13.066085023617525
2020-06-08 22:00:00;12.856540705751321
2020-06-08 23:00:00;12.054161111110881
2020-06-09 00:00:00;10.68810555555551
