;cosmo_data;apollo_data
2020-06-09 10:00:00;17.45245;
2020-06-09 11:00:00;18.59576000000004;17.608311111111068
2020-06-09 12:00:00;19.747160000000008;18.256375000000016
2020-06-09 13:00:00;18.814480000000003;18.950883333333614
2020-06-09 14:00:00;19.030700000000024;18.503697222222407
2020-06-09 15:00:00;19.478750000000048;18.9310555555559
2020-06-09 16:00:00;19.01272000000006;19.134855555555614
2020-06-09 17:00:00;17.277829999999994;19.111738888889008
2020-06-09 18:00:00;16.534050000000036;17.9508833333333
2020-06-09 19:00:00;15.32946000000004;17.248061111110925
2020-06-09 20:00:00;14.397730000000024;16.507825000000025
2020-06-09 21:00:00;13.812979999999982;15.50488055555531
2020-06-09 22:00:00;13.289940000000001;14.70182222222191
2020-06-09 23:00:00;12.916770000000042;14.089516666666265
2020-06-10 00:00:00;12.52203000000003;13.81102222222167
2020-06-10 01:00:00;12.1952;13.351130555555914
2020-06-10 02:00:00;11.937070000000062;13.076808333332913
2020-06-10 03:00:00;11.868160000000046;13.435722222221818
2020-06-10 04:00:00;12.035820000000058;13.801324999999533
2020-06-10 05:00:00;12.486660000000029;14.120933333332431
2020-06-10 06:00:00;12.941250000000025;15.043516666666456
2020-06-10 07:00:00;14.148900000000026;16.060713888888696
2020-06-10 08:00:00;15.329600000000028;17.285244444444412
2020-06-10 09:00:00;17.056600000000003;18.246494444444174
2020-06-10 10:00:00;18.232420000000047;18.95013055555515
2020-06-10 11:00:00;19.42727000000002;19.570113888888677
2020-06-10 12:00:00;20.684349999999995;20.09119999999943
2020-06-10 13:00:00;20.66503;20.427124999999585
2020-06-10 14:00:00;20.34710000000001;20.39478055555529
2020-06-10 15:00:00;20.956020000000024;20.18060555555518
2020-06-10 16:00:00;19.596100000000035;19.6406083333342
2020-06-10 17:00:00;18.359579999999994;19.201483333333034
2020-06-10 18:00:00;17.63820000000004;18.54589999999976
2020-06-10 19:00:00;16.251030000000014;18.05172499999947
2020-06-10 20:00:00;15.240139999999997;17.301102777777555
2020-06-10 21:00:00;14.923429999999996;16.78858333333288
2020-06-10 22:00:00;14.383600000000001;15.888227777777256
2020-06-10 23:00:00;14.079800000000034;16.157341666665722
2020-06-11 00:00:00;13.933920000000057;15.867005555554952
2020-06-11 01:00:00;13.741780000000006;15.447274999999626
2020-06-11 02:00:00;13.541530000000023;15.373772222221994
2020-06-11 03:00:00;13.405239999999992;15.155644444443702
2020-06-11 04:00:00;13.405480000000011;14.372888888888486
2020-06-11 05:00:00;13.445730000000026;14.208774999999752
2020-06-11 06:00:00;13.974199999999996;14.561072222221455
2020-06-11 07:00:00;13.918000000000006;14.743347222221658
2020-06-11 08:00:00;14.099240000000009;14.890927777777534
2020-06-11 09:00:00;15.448080000000004;15.153241666666073
2020-06-11 10:00:00;15.420950000000005;15.36330277777718
2020-06-11 11:00:00;14.703579999999988;15.606108333332912
2020-06-11 12:00:00;15.233900000000006;16.231277777777176
