;cosmo_data;apollo_data
2020-06-18 15:00:00;24.09838000000002;
2020-06-18 16:00:00;22.83193;19.44260833333328
2020-06-18 17:00:00;20.62752999999998;19.577622222222107
2020-06-18 18:00:00;19.92568;19.40925833333346
2020-06-18 19:00:00;19.591850000000022;19.367977777778002
2020-06-18 20:00:00;19.002300000000048;19.03069166666692
2020-06-18 21:00:00;18.871879999999976;18.771986111111637
2020-06-18 22:00:00;18.113820000000032;18.226633333333865
2020-06-18 23:00:00;17.520070000000032;18.104936111111783
2020-06-19 00:00:00;17.055870000000027;17.803258333334288
2020-06-19 01:00:00;16.694420000000036;17.343586111111904
2020-06-19 02:00:00;16.516779999999983;17.078436111112044
2020-06-19 03:00:00;16.203030000000012;17.01460555555649
2020-06-19 04:00:00;16.021570000000054;16.913050000000943
2020-06-19 05:00:00;15.726679999999988;16.630200055571716
2020-06-19 06:00:00;15.271140000000003;16.392575000000875
2020-06-19 07:00:00;14.903500000000008;16.76728333333426
2020-06-19 08:00:00;14.819020000000023;17.4159250000009
2020-06-19 09:00:00;16.10208;17.624655555556483
2020-06-19 10:00:00;16.57638000000003;17.875441666667626
2020-06-19 11:00:00;17.24194;18.504652777778748
2020-06-19 12:00:00;17.55853000000002;18.818655555556507
2020-06-19 13:00:00;18.26687000000004;18.83401388888987
2020-06-19 14:00:00;18.067160000000058;18.608952777778736
2020-06-19 15:00:00;19.855800000000045;19.361811111111848
2020-06-19 16:00:00;19.516200000000026;19.895705555556265
2020-06-19 17:00:00;18.86700000000002;19.390363888889283
2020-06-19 18:00:00;17.887380000000007;19.043511111112114
2020-06-19 19:00:00;17.161980000000028;18.397415948875672
2020-06-19 20:00:00;16.431330000000003;17.701491666667646
2020-06-19 21:00:00;15.360279999999989;17.123638888890103
2020-06-19 22:00:00;15.025080000000003;16.712966666667512
2020-06-19 23:00:00;14.714260000000024;16.271755555556652
2020-06-20 00:00:00;13.89160000000004;15.78825000000096
2020-06-20 01:00:00;13.56230000000005;15.486958333334384
2020-06-20 02:00:00;13.336079999999981;15.20114166666784
2020-06-20 03:00:00;12.998620000000017;15.05827222222328
2020-06-20 04:00:00;13.384150000000034;15.461480555556513
2020-06-20 05:00:00;14.167230000000018;16.342580555556527
2020-06-20 06:00:00;15.277370000000019;16.85465833333445
2020-06-20 07:00:00;16.795920000000024;17.283698249514785
2020-06-20 08:00:00;18.16470000000004;18.13132222222324
2020-06-20 09:00:00;19.165200000000027;19.050636111111697
2020-06-20 10:00:00;20.247600000000034;20.326086111111763
2020-06-20 11:00:00;21.003000000000043;21.221327777778615
2020-06-20 12:00:00;21.472860000000026;22.13932500000068
2020-06-20 13:00:00;21.66610000000003;22.3613166666673
2020-06-20 14:00:00;21.746849999999995;22.378919444445092
2020-06-20 15:00:00;20.379570000000058;22.36265277777837
2020-06-20 16:00:00;19.500670000000014;22.025777777778316
