;cosmo_data;apollo_data
2020-06-03 10:00:00;22.573660000000018;
2020-06-03 11:00:00;22.698020000000042;26.2061249999999
2020-06-03 12:00:00;24.36987000000005;26.477521533759422
2020-06-03 13:00:00;24.461720000000014;26.802191666666797
2020-06-03 14:00:00;18.729060000000004;25.764208333333286
2020-06-03 15:00:00;15.513420000000053;20.001891666666413
2020-06-03 16:00:00;16.54815000000002;14.669783333333216
2020-06-03 17:00:00;16.983420000000024;14.671577777777665
2020-06-03 18:00:00;16.961180000000013;14.703847222222038
2020-06-03 19:00:00;16.771570000000054;14.540975270908381
2020-06-03 20:00:00;16.193930000000023;14.449788888888635
2020-06-03 21:00:00;17.02102000000002;14.149863888888536
2020-06-03 22:00:00;16.39828;14.057308333333037
2020-06-03 23:00:00;15.831140000000005;13.815761111111126
2020-06-04 00:00:00;15.241200000000049;13.59284722222207
2020-06-04 01:00:00;14.954029999999989;13.299711111111133
2020-06-04 02:00:00;14.504140000000007;12.581005555555626
2020-06-04 03:00:00;13.683600000000013;12.269066407334545
2020-06-04 04:00:00;13.924599999999998;12.34679722222159
2020-06-04 05:00:00;14.15106000000003;13.05411944444432
2020-06-04 06:00:00;15.218260000000043;14.161236111111052
2020-06-04 07:00:00;16.785270000000025;15.963458333333351
2020-06-04 08:00:00;17.429250000000025;18.08148611111089
2020-06-04 09:00:00;18.752300000000048;19.229116666666407
2020-06-04 10:00:00;18.781100000000038;19.737386111110986
2020-06-04 11:00:00;18.73434000000003;18.051583333333195
2020-06-04 12:00:00;17.709220000000016;15.147268685745797
2020-06-04 13:00:00;16.982050000000015;14.643097222221902
2020-06-04 14:00:00;16.815270000000055;14.212277777777189
2020-06-04 15:00:00;15.683160000000044;15.274883333333092
2020-06-04 16:00:00;16.776940000000025;15.058488888888723
2020-06-04 17:00:00;15.808440000000019;13.871488888889065
2020-06-04 18:00:00;14.188440000000014;13.60611666666667
2020-06-04 19:00:00;13.552360000000022;12.512636111110414
2020-06-04 20:00:00;12.686270000000036;12.112436787996057
2020-06-04 21:00:00;11.878500000000031;11.833024999999866
2020-06-04 22:00:00;11.560479999999984;11.558419444444413
2020-06-04 23:00:00;11.298970000000054;11.385591666666713
2020-06-05 00:00:00;11.174160000000029;11.183011111110815
2020-06-05 01:00:00;10.775080000000003;10.793200000000407
