;cosmo_data;apollo_data
2020-06-10 09:00:00;15.723779999999977;
2020-06-10 10:00:00;16.963000000000022;19.391189219227414
2020-06-10 11:00:00;18.44470000000001;19.97414166666657
2020-06-10 12:00:00;19.10650000000004;20.470147222222128
2020-06-10 13:00:00;19.42217000000005;21.375316666666624
2020-06-10 14:00:00;19.048820000000035;21.388008333333467
2020-06-10 15:00:00;18.76925;20.96831666666664
2020-06-10 16:00:00;18.090880000000027;20.414827777777386
2020-06-10 17:00:00;17.105430000000013;19.216644444444533
2020-06-10 18:00:00;16.16064;18.351922222222328
2020-06-10 19:00:00;15.294520000000034;17.54840000000045
2020-06-10 20:00:00;14.441920000000039;16.876097222222633
2020-06-10 21:00:00;14.342700000000036;16.362100000000513
2020-06-10 22:00:00;14.076099999999997;15.787336111111632
2020-06-10 23:00:00;13.805080000000032;15.534416666667154
2020-06-11 00:00:00;13.418330000000026;15.133892747986035
2020-06-11 01:00:00;13.154660000000035;14.850041666666892
2020-06-11 02:00:00;13.025870000000054;14.6879861111114
2020-06-11 03:00:00;12.829000000000065;14.197063888889135
2020-06-11 04:00:00;12.94580000000002;13.636877777778333
2020-06-11 05:00:00;13.36614000000003;13.861083333333564
2020-06-11 06:00:00;13.688130000000001;14.117733333333476
2020-06-11 07:00:00;13.809529999999995;14.257408333333519
2020-06-11 08:00:00;14.157650000000046;14.67004166666698
2020-06-11 09:00:00;13.814050000000009;14.911647679911342
2020-06-11 10:00:00;13.91497000000004;15.16651944444483
2020-06-11 11:00:00;14.182029999999997;15.318372222222642
2020-06-11 12:00:00;14.254970000000014;15.770958333333851
2020-06-11 13:00:00;15.290520000000015;15.774072222222776
2020-06-11 14:00:00;14.879600000000039;16.382817449291757
2020-06-11 15:00:00;14.881770000000017;16.741819444445063
2020-06-11 16:00:00;15.00157999999999;17.768844444444778
2020-06-11 17:00:00;14.695300000000032;17.73708055555598
2020-06-11 18:00:00;14.592600000000004;17.82692777777823
2020-06-11 19:00:00;14.639120000000048;17.201761111111384
2020-06-11 20:00:00;14.226860000000045;16.619683333333686
2020-06-11 21:00:00;14.372400000000027;15.792880555555882
2020-06-11 22:00:00;14.139670000000024;15.205422222222486
2020-06-11 23:00:00;14.163229999999999;14.940636111111267
2020-06-12 00:00:00;14.25726000000003;14.679544444444563
2020-06-12 01:00:00;14.109500000000025;14.490800000000384
2020-06-12 02:00:00;13.984900000000039;14.225827777778006
2020-06-12 03:00:00;13.790370000000053;14.153045290358554
2020-06-12 04:00:00;13.872100000000046;14.205708333333552
2020-06-12 05:00:00;14.152860000000032;14.740255555555887
2020-06-12 06:00:00;15.22845000000001;15.552969444445006
2020-06-12 07:00:00;16.33000000000004;15.959808333333745
2020-06-12 08:00:00;16.849020000000053;16.411894444444872
2020-06-12 09:00:00;19.032220000000052;16.866944444444858
2020-06-12 10:00:00;20.573570000000018;17.81578333333361
2020-06-12 11:00:00;21.74624;18.907152777778094
2020-06-12 12:00:00;22.193170000000066;20.607211111111177
2020-06-12 13:00:00;23.238200000000006;22.753794444444786
2020-06-12 14:00:00;23.599270000000047;23.433586111111374
2020-06-12 15:00:00;23.92277999999999;24.004936111111274
2020-06-12 16:00:00;23.408529999999985;24.440372429127287
2020-06-12 17:00:00;22.352300000000014;23.768897222222403
2020-06-12 18:00:00;19.4683;21.982122222222124
2020-06-12 19:00:00;17.898979999999995;20.453686111110915
2020-06-12 20:00:00;17.368040000000008;19.127213888889
2020-06-12 21:00:00;16.355950000000007;17.510850000000342
2020-06-12 22:00:00;15.97714000000002;16.828958333333425
2020-06-12 23:00:00;15.327260000000024;16.619388888889087
2020-06-13 00:00:00;16.00762000000003;16.672975000000342
2020-06-13 01:00:00;15.621030000000019;16.418658333333582
