;cosmo_data;apollo_data
2020-06-02 17:00:00;24.342250000000035;
2020-06-02 18:00:00;23.20022000000006;24.759811111111105
2020-06-02 19:00:00;20.095000000000027;23.17488055555555
2020-06-02 20:00:00;18.293450000000007;21.53146666666677
2020-06-02 21:00:00;17.137050000000045;20.72867777777789
2020-06-02 22:00:00;16.295620000000042;19.906131183991157
2020-06-02 23:00:00;15.138000000000034;18.86206388888905
2020-06-03 00:00:00;15.011099999999999;17.943016666666807
2020-06-03 01:00:00;14.893950000000018;17.36842500000016
2020-06-03 02:00:00;14.807120000000054;17.138783333333357
2020-06-03 03:00:00;14.842300000000023;16.610269444444583
2020-06-03 04:00:00;14.717399999999998;16.88470000000006
2020-06-03 05:00:00;15.289300000000026;17.684556821339452
2020-06-03 06:00:00;16.402220000000057;18.823800000000187
2020-06-03 07:00:00;17.311980000000005;20.0185472222222
2020-06-03 08:00:00;18.742800000000045;21.662413888889013
2020-06-03 09:00:00;20.552800000000047;23.359305555555693
2020-06-03 10:00:00;21.766020000000026;24.349927777777907
2020-06-03 11:00:00;22.359520000000032;25.06982500000027
2020-06-03 12:00:00;23.885500000000036;25.45657500000016
2020-06-03 13:00:00;24.571600000000046;25.95581828285653
2020-06-03 14:00:00;24.628440000000012;25.75866388888912
2020-06-03 15:00:00;19.862450000000024;23.45320000000022
2020-06-03 16:00:00;17.62234000000001;16.25142500000014
2020-06-03 17:00:00;17.823660000000018;16.213741666666625
2020-06-03 18:00:00;17.466800000000035;16.41353987218671
2020-06-03 19:00:00;17.120600000000024;16.705359822172877
2020-06-03 20:00:00;16.624779999999987;17.513786111111216
2020-06-03 21:00:00;16.047720000000027;17.153569444444475
2020-06-03 22:00:00;15.637200000000007;17.0907388888889
2020-06-03 23:00:00;15.43240000000003;16.299416666666627
2020-06-04 00:00:00;14.872900000000016;15.709519310919587
2020-06-04 01:00:00;14.622299999999996;15.484031675465367
2020-06-04 02:00:00;14.456870000000038;14.873369444444348
2020-06-04 03:00:00;14.438199999999995;14.490991942206293
2020-06-04 04:00:00;14.348350000000039;14.405250000000205
2020-06-04 05:00:00;14.72512000000006;14.791080555555592
2020-06-04 06:00:00;15.424650000000042;15.271033333333461
2020-06-04 07:00:00;15.949580000000026;16.044124361670306
2020-06-04 08:00:00;17.185940000000016;
2020-06-04 09:00:00;19.390160000000037;
2020-06-04 10:00:00;18.8125;
2020-06-04 11:00:00;17.44337999999999;
2020-06-04 12:00:00;17.77600000000001;
2020-06-04 13:00:00;16.490400000000022;
2020-06-04 14:00:00;16.206960000000038;
2020-06-04 15:00:00;16.971339999999998;
2020-06-04 16:00:00;16.93367999999998;
2020-06-04 17:00:00;15.569639999999993;
2020-06-04 18:00:00;14.305100000000039;
2020-06-04 19:00:00;12.868620000000021;
2020-06-04 20:00:00;11.375200000000007;
2020-06-04 21:00:00;11.503530000000012;
2020-06-04 22:00:00;11.132839999999987;
2020-06-04 23:00:00;11.102100000000007;
2020-06-05 00:00:00;10.943600000000004;
2020-06-05 01:00:00;10.473079999999982;
2020-06-05 02:00:00;9.75173000000001;
2020-06-05 03:00:00;9.755800000000022;
2020-06-05 04:00:00;9.873400000000004;
2020-06-05 05:00:00;10.081540000000018;
2020-06-05 06:00:00;10.732420000000047;
2020-06-05 07:00:00;11.534940000000006;
2020-06-05 08:00:00;12.41900000000004;
2020-06-05 09:00:00;13.319940000000031;
2020-06-05 10:00:00;13.652250000000038;
2020-06-05 11:00:00;15.14425;
2020-06-05 12:00:00;15.373070000000041;
2020-06-05 13:00:00;15.17190000000005;
2020-06-05 14:00:00;15.693050000000028;
2020-06-05 15:00:00;14.99630000000002;
2020-06-05 16:00:00;14.796600000000012;
2020-06-05 17:00:00;12.15258;
2020-06-05 18:00:00;11.063400000000001;
2020-06-05 19:00:00;10.087730000000022;
2020-06-05 20:00:00;10.074460000000045;
2020-06-05 21:00:00;10.052300000000002;
2020-06-05 22:00:00;9.267970000000048;
2020-06-05 23:00:00;8.730500000000006;
2020-06-06 00:00:00;7.841150000000027;
2020-06-06 01:00:00;7.6540200000000596;
2020-06-06 02:00:00;7.3204600000000255;
2020-06-06 03:00:00;7.165830000000028;
2020-06-06 04:00:00;7.490320000000054;
2020-06-06 05:00:00;8.185699999999997;
2020-06-06 06:00:00;9.431300000000022;
2020-06-06 07:00:00;10.584130000000016;
2020-06-06 08:00:00;12.205650000000048;
2020-06-06 09:00:00;12.807979999999986;
2020-06-06 10:00:00;14.884600000000034;
2020-06-06 11:00:00;16.134500000000003;
2020-06-06 12:00:00;15.712850000000003;
2020-06-06 13:00:00;15.022640000000024;
2020-06-06 14:00:00;16.115660000000048;
2020-06-06 15:00:00;13.77030000000002;
2020-06-06 16:00:00;15.531900000000007;
2020-06-06 17:00:00;14.638100000000009;
2020-06-06 18:00:00;13.349570000000028;
2020-06-06 19:00:00;12.348100000000045;
2020-06-06 20:00:00;11.431760000000054;
2020-06-06 21:00:00;10.922799999999995;
2020-06-06 22:00:00;11.05865;
2020-06-06 23:00:00;10.968680000000006;
