;cosmo_data;apollo_data
2020-06-11 10:00:00;14.629940000000033;
2020-06-11 11:00:00;14.600060000000042;15.340447222222311
2020-06-11 12:00:00;14.717300000000023;15.403363888888814
2020-06-11 13:00:00;15.194880000000012;15.803002777777973
2020-06-11 14:00:00;15.257100000000037;16.919872222222356
2020-06-11 15:00:00;15.185450000000003;17.079094444444312
2020-06-11 16:00:00;16.377400000000023;16.8560794665187
2020-06-11 17:00:00;15.67122999999998;17.424169444444555
2020-06-11 18:00:00;16.187900000000013;17.18007500000012
2020-06-11 19:00:00;15.433500000000038;16.47024173381515
2020-06-11 20:00:00;14.872670000000028;15.389330555555748
2020-06-11 21:00:00;14.440330000000017;15.005891666666855
2020-06-11 22:00:00;14.128500000000031;14.821086111111093
2020-06-11 23:00:00;14.045200000000023;14.788513888888906
2020-06-12 00:00:00;13.734300000000019;14.423419444444365
2020-06-12 01:00:00;13.704000000000065;13.948036111111332
2020-06-12 02:00:00;13.65447000000006;13.832302777778194
2020-06-12 03:00:00;13.754999999999995;13.850188888889209
2020-06-12 04:00:00;13.725430000000017;13.973047222222414
2020-06-12 05:00:00;14.25045;14.232233953876195
2020-06-12 06:00:00;14.662870000000055;14.905925000000131
2020-06-12 07:00:00;15.67455000000001;16.054175000000132
2020-06-12 08:00:00;16.988850000000014;16.836633333333435
2020-06-12 09:00:00;18.079430000000002;17.104580555555625
2020-06-12 10:00:00;19.680499999999995;18.172419444444593
2020-06-12 11:00:00;20.713770000000068;19.765483333333584
2020-06-12 12:00:00;21.629850000000033;21.319655555555226
2020-06-12 13:00:00;22.178300000000036;22.37871111111083
2020-06-12 14:00:00;22.684230000000014;22.577324999999668
2020-06-12 15:00:00;22.860299999999995;22.88529999999993
2020-06-12 16:00:00;22.337400000000002;23.01000000000029
2020-06-12 17:00:00;21.719929999999977;20.872186111111592
2020-06-12 18:00:00;19.321740000000034;19.36455833333421
2020-06-12 19:00:00;17.636300000000006;18.262383333333343
2020-06-12 20:00:00;17.769070000000056;16.614065018060682
2020-06-12 21:00:00;16.926660000000027;16.105033333333413
2020-06-12 22:00:00;16.04815000000002;16.587397222222222
2020-06-12 23:00:00;15.98144000000002;16.687319444445187
2020-06-13 00:00:00;16.14820000000003;16.53528333333351
2020-06-13 01:00:00;16.01090000000005;15.722836111111322
2020-06-13 02:00:00;15.80437999999998;15.227572222222273
2020-06-13 03:00:00;15.780200000000036;14.980338888889325
2020-06-13 04:00:00;15.434799999999996;14.883563888889036
2020-06-13 05:00:00;15.864160000000027;15.061852777777679
2020-06-13 06:00:00;17.698660000000018;15.41986666666691
2020-06-13 07:00:00;17.68914000000001;16.0996027777779
2020-06-13 08:00:00;17.538350000000037;16.826338888888973
2020-06-13 09:00:00;17.982050000000015;18.229333148096615
2020-06-13 10:00:00;17.28710000000001;18.730722222221807
2020-06-13 11:00:00;19.114700000000028;17.688152777777677
2020-06-13 12:00:00;20.9538;17.083828841344676
2020-06-13 13:00:00;19.65643;19.187916666666837
2020-06-13 14:00:00;20.58865000000003;19.30937222222219
2020-06-13 15:00:00;18.812700000000007;18.968180555555254
2020-06-13 16:00:00;18.752470000000017;19.530727777777948
2020-06-13 17:00:00;18.439200000000028;18.995802777777943
2020-06-13 18:00:00;16.83370000000002;17.605555555555142
2020-06-13 19:00:00;16.629700000000014;17.589936111110976
2020-06-13 20:00:00;16.028400000000033;16.774438888888863
2020-06-13 21:00:00;15.763700000000028;16.601911111110844
2020-06-13 22:00:00;16.500500000000045;16.217783333332893
2020-06-13 23:00:00;15.87026000000003;15.60205890525141
2020-06-14 00:00:00;13.764250000000004;15.0974555555555
2020-06-14 01:00:00;14.340200000000038;14.692838888888755
2020-06-14 02:00:00;14.699900000000014;14.50185833333283
2020-06-14 03:00:00;14.332420000000013;14.587374999999867
2020-06-14 04:00:00;14.46917000000002;15.036569444444432
2020-06-14 05:00:00;14.57528000000002;15.180308333333334
2020-06-14 06:00:00;15.002830000000017;15.347347222221885
2020-06-14 07:00:00;16.244470000000035;15.809624999999885
2020-06-14 08:00:00;16.55844000000002;16.094874999999902
2020-06-14 09:00:00;17.73544000000004;16.51167777777747
2020-06-14 10:00:00;17.27654000000001;16.75615277777739
2020-06-14 11:00:00;18.247299999999996;17.396066666666314
2020-06-14 12:00:00;17.49210000000005;19.684215059738555
2020-06-14 13:00:00;19.369680000000017;21.055222222221452
2020-06-14 14:00:00;18.916200000000003;21.185747222221394
2020-06-14 15:00:00;21.491629999999986;21.881030555555164
2020-06-14 16:00:00;19.724480000000028;20.89730277777834
2020-06-14 17:00:00;19.041620000000023;20.405291666666066
2020-06-14 18:00:00;18.571470000000033;19.25223611111076
2020-06-14 19:00:00;16.85250000000002;17.924963888888353
2020-06-14 20:00:00;15.51776000000001;16.40378333333277
2020-06-14 21:00:00;14.862000000000023;15.084802777777266
2020-06-14 22:00:00;14.141779999999983;14.281438888888333
2020-06-14 23:00:00;13.13802000000004;13.67822222222172
2020-06-15 00:00:00;11.973500000000001;13.049936111110592
2020-06-15 01:00:00;11.16500000000002;12.208193942761369
2020-06-15 02:00:00;10.702539999999999;11.873097222221654
2020-06-15 03:00:00;10.03807999999998;11.686002777777414
2020-06-15 04:00:00;9.809379999999976;12.415099999999745
2020-06-15 05:00:00;11.073570000000018;14.53169722222172
2020-06-15 06:00:00;12.924620000000061;16.556111111110738
2020-06-15 07:00:00;14.807460000000049;18.42849444444398
2020-06-15 08:00:00;16.517420000000016;20.178897222221387
2020-06-15 09:00:00;18.599020000000053;21.28997777777661
2020-06-15 10:00:00;19.66174000000001;22.331063888887712
2020-06-15 11:00:00;19.964500000000044;23.529344444443932
2020-06-15 12:00:00;21.081800000000044;24.10798888888813
2020-06-15 13:00:00;21.52355;23.84476388888833
2020-06-15 14:00:00;21.742200000000025;23.96897749374753
2020-06-15 15:00:00;21.278279999999995;23.391180555555128
2020-06-15 16:00:00;19.92996000000005;22.602088888888453
2020-06-15 17:00:00;18.91226000000006;21.8983833333326
2020-06-15 18:00:00;18.077420000000018;20.926511111110514
2020-06-15 19:00:00;16.815179999999998;19.45305833333301
2020-06-15 20:00:00;16.387320000000045;17.43499444444398
2020-06-15 21:00:00;15.122580000000028;15.940455555555019
2020-06-15 22:00:00;14.72082000000006;14.700880555555026
2020-06-15 23:00:00;14.03842000000003;13.508163888888467
2020-06-16 00:00:00;13.021720000000016;12.724211111110915
