DTIME;TT
2020-06-11 01:00:00;
2020-06-11 02:00:00;
2020-06-11 03:00:00;
2020-06-11 04:00:00;
2020-06-11 05:00:00;
2020-06-11 06:00:00;
2020-06-11 07:00:00;
2020-06-11 08:00:00;
2020-06-11 09:00:00;
2020-06-11 10:00:00;
2020-06-11 11:00:00;
2020-06-11 12:00:00;
2020-06-11 13:00:00;15.794444444444677
2020-06-11 14:00:00;16.914166666666866
2020-06-11 15:00:00;16.99111111111122
2020-06-11 16:00:00;16.849166666666736
2020-06-11 17:00:00;17.250000000000075
2020-06-11 18:00:00;17.257777777777928
2020-06-11 19:00:00;16.4997222222224
2020-06-11 20:00:00;15.439444444444538
2020-06-11 21:00:00;15.063055555555856
2020-06-11 22:00:00;14.915833333333168
2020-06-11 23:00:00;14.831666666666642
2020-06-12 00:00:00;14.56128133704754
2020-06-12 01:00:00;14.194722222222444
2020-06-12 02:00:00;14.01194444444463
2020-06-12 03:00:00;14.000000000000142
2020-06-12 04:00:00;14.079166666666998
2020-06-12 05:00:00;14.317500000000008
2020-06-12 06:00:00;14.834722222222414
2020-06-12 07:00:00;15.776666666666635
2020-06-12 08:00:00;16.438888888889032
2020-06-12 09:00:00;16.940555555555747
2020-06-12 10:00:00;17.630000000000148
2020-06-12 11:00:00;18.979722222222374
2020-06-12 12:00:00;19.966111111111335
2020-06-12 13:00:00;21.391666666666875
2020-06-12 14:00:00;22.08805555555569
2020-06-12 15:00:00;22.626111111111292
2020-06-12 16:00:00;22.973611111111257
2020-06-12 17:00:00;21.409444444444766
2020-06-12 18:00:00;19.36138888888914
2020-06-12 19:00:00;18.405833333333664
2020-06-12 20:00:00;16.83527777777802
2020-06-12 21:00:00;16.131388888889436
2020-06-12 22:00:00;16.485000000000298
2020-06-12 23:00:00;16.718055555555903
2020-06-13 00:00:00;16.477715877437728
2020-06-13 01:00:00;15.7108333333337
2020-06-13 02:00:00;15.252500000000358
2020-06-13 03:00:00;14.959166666666809
2020-06-13 04:00:00;14.86916666666676
2020-06-13 05:00:00;14.98972222222247
2020-06-13 06:00:00;15.365555555555979
2020-06-13 07:00:00;15.905000000000342
2020-06-13 08:00:00;16.64333333333357
2020-06-13 09:00:00;17.971944444444738
2020-06-13 10:00:00;18.928888888889222
2020-06-13 11:00:00;17.816388888889172
2020-06-13 12:00:00;17.101666666666965
2020-06-13 13:00:00;18.968055555555853
2020-06-13 14:00:00;19.26777777777804
2020-06-13 15:00:00;19.738611111111293
2020-06-13 16:00:00;19.597500000000473
2020-06-13 17:00:00;19.056111111111385
2020-06-13 18:00:00;17.687500000000266
2020-06-13 19:00:00;17.48638888888917
2020-06-13 20:00:00;16.81277777777809
2020-06-13 21:00:00;16.530000000000335
2020-06-13 22:00:00;16.202500000000366
2020-06-13 23:00:00;15.801111111111368
2020-06-14 00:00:00;15.200000000000292
2020-06-14 01:00:00;14.839722222222425
2020-06-14 02:00:00;14.577500000000393
2020-06-14 03:00:00;14.555277777778265
2020-06-14 04:00:00;14.9269444444448
2020-06-14 05:00:00;15.267777777778198
2020-06-14 06:00:00;15.365000000000297
2020-06-14 07:00:00;15.901388888889127
2020-06-14 08:00:00;16.198055555555815
2020-06-14 09:00:00;16.449444444444786
2020-06-14 10:00:00;16.805000000000234
2020-06-14 11:00:00;17.33833333333368
2020-06-14 12:00:00;19.225277777778068
2020-06-14 13:00:00;20.562777777778177
2020-06-14 14:00:00;20.65916666666703
2020-06-14 15:00:00;21.638611111111416
2020-06-14 16:00:00;21.345277777778083
2020-06-14 17:00:00;20.246111111111457
2020-06-14 18:00:00;18.7427777777781
2020-06-14 19:00:00;17.32027777777798
2020-06-14 20:00:00;15.986944444444799
2020-06-14 21:00:00;14.600277777778084
2020-06-14 22:00:00;13.926666666666867
2020-06-14 23:00:00;13.70416666666688
2020-06-15 00:00:00;12.886350974930586
2020-06-15 01:00:00;11.9833333333336
2020-06-15 02:00:00;11.541388888889141
2020-06-15 03:00:00;11.101111111111422
2020-06-15 04:00:00;11.365277777778031
2020-06-15 05:00:00;13.171388888889101
2020-06-15 06:00:00;15.185555555555718
2020-06-15 07:00:00;17.058611111111322
2020-06-15 08:00:00;18.92666666666685
2020-06-15 09:00:00;20.294166666666893
2020-06-15 10:00:00;21.214166666666834
2020-06-15 11:00:00;22.257500000000174
2020-06-15 12:00:00;22.74166666666679
2020-06-15 13:00:00;23.143055555555616
2020-06-15 14:00:00;23.716666666666843
2020-06-15 15:00:00;23.32138888888907
2020-06-15 16:00:00;22.750000000000117
2020-06-15 17:00:00;21.990277777777823
2020-06-15 18:00:00;20.50138888888894
2020-06-15 19:00:00;18.42166666666677
2020-06-15 20:00:00;16.64777777777785
2020-06-15 21:00:00;14.868611111111203
2020-06-15 22:00:00;13.626111111111149
2020-06-15 23:00:00;12.444722222222286
2020-06-16 00:00:00;11.482172701949946
2020-06-16 01:00:00;11.330555555555588
2020-06-16 02:00:00;11.305833333333242
2020-06-16 03:00:00;10.701388888888816
2020-06-16 04:00:00;10.927222222222118
2020-06-16 05:00:00;12.899166666666577
2020-06-16 06:00:00;15.726666666666581
2020-06-16 07:00:00;18.73805555555546
2020-06-16 08:00:00;20.97722222222216
2020-06-16 09:00:00;22.303611111111064
2020-06-16 10:00:00;23.22027777777784
2020-06-16 11:00:00;23.94166666666675
2020-06-16 12:00:00;24.49666666666668
2020-06-16 13:00:00;25.105277777777793
2020-06-16 14:00:00;25.204166666666875
2020-06-16 15:00:00;25.269722222222395
2020-06-16 16:00:00;25.29111111111133
2020-06-16 17:00:00;25.216944444444607
2020-06-16 18:00:00;23.713333333333484
2020-06-16 19:00:00;21.146666666666807
2020-06-16 20:00:00;17.97805555555569
2020-06-16 21:00:00;15.815555555555694
2020-06-16 22:00:00;14.888055555555649
2020-06-16 23:00:00;13.646388888888989
2020-06-17 00:00:00;12.901666666666726
2020-06-17 01:00:00;12.355000000000079
2020-06-17 02:00:00;11.864444444444656
2020-06-17 03:00:00;11.351111111111171
2020-06-17 04:00:00;11.565000000000271
2020-06-17 05:00:00;13.409722222222483
2020-06-17 06:00:00;16.76527777777806
2020-06-17 07:00:00;20.206944444444687
2020-06-17 08:00:00;22.708055555555806
2020-06-17 09:00:00;24.142500000000386
2020-06-17 10:00:00;24.957777777778084
2020-06-17 11:00:00;25.79888888888906
2020-06-17 12:00:00;26.015555555555824
2020-06-17 13:00:00;26.212777777778168
2020-06-17 14:00:00;26.183611111111542
2020-06-17 15:00:00;25.905833333333693
2020-06-17 16:00:00;25.824166666666898
2020-06-17 17:00:00;24.61138888888921
2020-06-17 18:00:00;23.547777777777963
2020-06-17 19:00:00;21.897777777778103
2020-06-17 20:00:00;19.918333333333578
2020-06-17 21:00:00;18.13083333333359
2020-06-17 22:00:00;16.70361111111142
2020-06-17 23:00:00;15.78055555555578
2020-06-18 00:00:00;15.11532033426208
2020-06-18 01:00:00;14.735555555555832
2020-06-18 02:00:00;14.256666666666971
2020-06-18 03:00:00;13.975833333333624
2020-06-18 04:00:00;13.791388888889085
2020-06-18 05:00:00;15.113333333333618
2020-06-18 06:00:00;16.87027777777804
2020-06-18 07:00:00;18.750555555555767
2020-06-18 08:00:00;20.511666666666923
2020-06-18 09:00:00;22.117777777778134
2020-06-18 10:00:00;22.96527777777802
2020-06-18 11:00:00;23.594166666666833
2020-06-18 12:00:00;23.28916666666699
2020-06-18 13:00:00;23.006111111111462
2020-06-18 14:00:00;22.949722222222515
2020-06-18 15:00:00;21.89500000000039
2020-06-18 16:00:00;21.866944444444947
2020-06-18 17:00:00;21.953888888889153
2020-06-18 18:00:00;21.14944444444487
2020-06-18 19:00:00;19.993055555555934
2020-06-18 20:00:00;18.9322222222226
2020-06-18 21:00:00;17.584166666667027
2020-06-18 22:00:00;16.56583333333375
2020-06-18 23:00:00;15.641944444444787
2020-06-19 00:00:00;15.315877437326291
2020-06-19 01:00:00;16.73388888888918
2020-06-19 02:00:00;16.806111111111655
2020-06-19 03:00:00;16.73888888888944
2020-06-19 04:00:00;16.540555555556
2020-06-19 05:00:00;16.932777777778234
2020-06-19 06:00:00;16.97361111111161
2020-06-19 07:00:00;16.935000000000404
2020-06-19 08:00:00;18.086111111111535
2020-06-19 09:00:00;18.676944444444814
2020-06-19 10:00:00;19.17083333333374
2020-06-19 11:00:00;17.684722222222636
2020-06-19 12:00:00;18.573888888889186
2020-06-19 13:00:00;20.09194444444486
2020-06-19 14:00:00;20.046111111111447
2020-06-19 15:00:00;19.69388888888935
2020-06-19 16:00:00;19.536111111111545
2020-06-19 17:00:00;19.151944444444943
2020-06-19 18:00:00;18.623055555556025
2020-06-19 19:00:00;18.16777777777808
2020-06-19 20:00:00;17.27916666666708
2020-06-19 21:00:00;16.64638888888926
2020-06-19 22:00:00;16.015277777778163
2020-06-19 23:00:00;15.48916666666705
2020-06-20 00:00:00;15.091922005571623
2020-06-20 01:00:00;14.748888888889251
2020-06-20 02:00:00;14.531666666667189
2020-06-20 03:00:00;14.250277777778175
2020-06-20 04:00:00;14.4950000000004
2020-06-20 05:00:00;15.272777777778181
2020-06-20 06:00:00;16.043611111111495
2020-06-20 07:00:00;17.46805555555599
2020-06-20 08:00:00;18.253888888889342
2020-06-20 09:00:00;19.10916666666696
2020-06-20 10:00:00;19.57222222222269
2020-06-20 11:00:00;20.157500000000464
2020-06-20 12:00:00;21.26722222222259
2020-06-20 13:00:00;21.115833333333775
2020-06-20 14:00:00;21.292777777778237
2020-06-20 15:00:00;21.27333333333377
2020-06-20 16:00:00;21.235833333333687
2020-06-20 17:00:00;20.983611111111504
2020-06-20 18:00:00;19.3550000000004
2020-06-20 19:00:00;18.084444444444824
2020-06-20 20:00:00;16.591111111111484
2020-06-20 21:00:00;15.023333333333682
2020-06-20 22:00:00;13.724444444444897
2020-06-20 23:00:00;12.883611111111584
2020-06-21 00:00:00;12.28802228412315
2020-06-21 01:00:00;11.659444444444876
2020-06-21 02:00:00;10.701111111111471
2020-06-21 03:00:00;10.595000000000361
2020-06-21 04:00:00;11.506111111111599
2020-06-21 05:00:00;13.243888888889357
2020-06-21 06:00:00;15.393333333333802
2020-06-21 07:00:00;16.99750000000043
2020-06-21 08:00:00;17.470000000000475
2020-06-21 09:00:00;19.349444444444906
2020-06-21 10:00:00;20.61500000000044
2020-06-21 11:00:00;21.320277777778255
2020-06-21 12:00:00;22.101666666667064
2020-06-21 13:00:00;22.92138888888929
2020-06-21 14:00:00;23.503333333333906
2020-06-21 15:00:00;23.657500000000468
2020-06-21 16:00:00;23.771944444444944
2020-06-21 17:00:00;23.58277777777825
2020-06-21 18:00:00;22.469722222222742
2020-06-21 19:00:00;20.38527777777826
2020-06-21 20:00:00;18.020000000000493
2020-06-21 21:00:00;15.886944444444968
2020-06-21 22:00:00;16.67333333333389
2020-06-21 23:00:00;18.41972222222265
2020-06-22 00:00:00;18.438997214485195
2020-06-22 01:00:00;17.25027777777821
2020-06-22 02:00:00;16.467777777778316
2020-06-22 03:00:00;15.899444444444907
2020-06-22 04:00:00;15.403055555555959
2020-06-22 05:00:00;16.123055555556093
2020-06-22 06:00:00;17.209166666667087
2020-06-22 07:00:00;18.503055555556
2020-06-22 08:00:00;19.579166666667113
2020-06-22 09:00:00;20.506111111111604
2020-06-22 10:00:00;21.363888888889377
2020-06-22 11:00:00;21.989166666667106
2020-06-22 12:00:00;22.659166666667144
2020-06-22 13:00:00;22.784166666667037
2020-06-22 14:00:00;23.072777777778455
2020-06-22 15:00:00;22.79972222222259
2020-06-22 16:00:00;22.56750000000058
2020-06-22 17:00:00;22.03944444444493
2020-06-22 18:00:00;20.64750000000059
2020-06-22 19:00:00;18.778333333333904
2020-06-22 20:00:00;16.793333333333827
2020-06-22 21:00:00;14.793055555556101
2020-06-22 22:00:00;12.917222222222724
2020-06-22 23:00:00;11.76694444444498
2020-06-23 00:00:00;11.027576601671816
2020-06-23 01:00:00;10.307500000000463
2020-06-23 02:00:00;9.748055555556052
2020-06-23 03:00:00;9.343888888889404
2020-06-23 04:00:00;9.619722222222766
2020-06-23 05:00:00;11.541111111111622
2020-06-23 06:00:00;14.461388888889378
2020-06-23 07:00:00;16.933888888889307
2020-06-23 08:00:00;18.684166666667203
2020-06-23 09:00:00;19.969722222222718
2020-06-23 10:00:00;20.859722222222718
2020-06-23 11:00:00;21.811388888889375
2020-06-23 12:00:00;22.636111111111582
2020-06-23 13:00:00;23.09777777777827
2020-06-23 14:00:00;23.714722222223045
2020-06-23 15:00:00;24.235833333334035
2020-06-23 16:00:00;24.21666666666712
2020-06-23 17:00:00;23.939444444444952
2020-06-23 18:00:00;22.711944444444953
2020-06-23 19:00:00;20.865833333333914
2020-06-23 20:00:00;19.21750000000059
2020-06-23 21:00:00;17.01555555555616
2020-06-23 22:00:00;15.409166666667259
2020-06-23 23:00:00;14.185277777778328
2020-06-24 00:00:00;13.268245125348775
2020-06-24 01:00:00;12.654166666667248
2020-06-24 02:00:00;12.080555555556156
2020-06-24 03:00:00;11.738333333333847
2020-06-24 04:00:00;12.009722222222713
2020-06-24 05:00:00;13.675000000000612
2020-06-24 06:00:00;16.343888888889524
2020-06-24 07:00:00;19.126111111111673
2020-06-24 08:00:00;20.74277777777837
2020-06-24 09:00:00;22.15333333333399
2020-06-24 10:00:00;23.26027777777856
2020-06-24 11:00:00;24.19416666666752
2020-06-24 12:00:00;24.741944444445192
2020-06-24 13:00:00;25.175000000000672
2020-06-24 14:00:00;25.279444444445204
2020-06-24 15:00:00;25.00750000000076
2020-06-24 16:00:00;24.663611111111873
2020-06-24 17:00:00;24.21305555555629
2020-06-24 18:00:00;23.249166666667314
2020-06-24 19:00:00;21.28722222222292
2020-06-24 20:00:00;19.400277777778456
2020-06-24 21:00:00;18.00388888888955
2020-06-24 22:00:00;17.14222222222278
2020-06-24 23:00:00;16.479166666667375
2020-06-25 00:00:00;15.745403899722126
2020-06-25 01:00:00;15.274444444444994
2020-06-25 02:00:00;14.95916666666743
2020-06-25 03:00:00;14.757500000000682
2020-06-25 04:00:00;14.939722222222773
2020-06-25 05:00:00;16.926111111111762
2020-06-25 06:00:00;18.655555555556255
2020-06-25 07:00:00;20.476111111111756
2020-06-25 08:00:00;22.975833333334055
2020-06-25 09:00:00;23.773055555556624
2020-06-25 10:00:00;23.335000000000967
2020-06-25 11:00:00;25.078888888889868
2020-06-25 12:00:00;26.597500000000775
2020-06-25 13:00:00;26.540833333334064
2020-06-25 14:00:00;26.306666666667557
2020-06-25 15:00:00;26.79555555555618
2020-06-25 16:00:00;25.79388888888968
2020-06-25 17:00:00;25.4594444444454
2020-06-25 18:00:00;23.98833333333403
2020-06-25 19:00:00;22.771388888889774
2020-06-25 20:00:00;21.580277777778626
2020-06-25 21:00:00;20.186388888889706
2020-06-25 22:00:00;19.582500000000977
2020-06-25 23:00:00;19.34888888888974
2020-06-26 00:00:00;18.923676880223738
2020-06-26 01:00:00;18.276666666667516
2020-06-26 02:00:00;17.386388888889826
