DTIME;TT
2020-06-12 01:00:00;
2020-06-12 02:00:00;
2020-06-12 03:00:00;
2020-06-12 04:00:00;
2020-06-12 05:00:00;
2020-06-12 06:00:00;
2020-06-12 07:00:00;
2020-06-12 08:00:00;
2020-06-12 09:00:00;
2020-06-12 10:00:00;17.303333333333235
2020-06-12 11:00:00;18.09388888888892
2020-06-12 12:00:00;19.582777777777665
2020-06-12 13:00:00;21.227777777777685
2020-06-12 14:00:00;22.605833333333237
2020-06-12 15:00:00;23.437499999999787
2020-06-12 16:00:00;24.29555555555544
2020-06-12 17:00:00;24.181111111111072
2020-06-12 18:00:00;22.82611111111111
2020-06-12 19:00:00;20.91500000000002
2020-06-12 20:00:00;19.654722222222
2020-06-12 21:00:00;18.868611111111093
2020-06-12 22:00:00;17.022222222222272
2020-06-12 23:00:00;16.172777777777885
2020-06-13 00:00:00;16.258611111111218
2020-06-13 01:00:00;16.24972222222233
2020-06-13 02:00:00;15.978055555555471
2020-06-13 03:00:00;15.893611111110934
2020-06-13 04:00:00;15.9399999999999
2020-06-13 05:00:00;16.021666666666658
2020-06-13 06:00:00;16.57277777777785
2020-06-13 07:00:00;17.10333333333333
2020-06-13 08:00:00;17.780833333333423
2020-06-13 09:00:00;18.697222222222145
2020-06-13 10:00:00;18.719999999999935
2020-06-13 11:00:00;18.225833333333224
2020-06-13 12:00:00;19.146111111111075
2020-06-13 13:00:00;20.742777777777793
2020-06-13 14:00:00;21.167777777777722
2020-06-13 15:00:00;21.151111111111106
2020-06-13 16:00:00;21.16611111111108
2020-06-13 17:00:00;19.815277777777656
2020-06-13 18:00:00;19.03027777777774
2020-06-13 19:00:00;19.259722222222237
2020-06-13 20:00:00;18.870555555555573
2020-06-13 21:00:00;18.46027777777773
2020-06-13 22:00:00;17.82500000000006
2020-06-13 23:00:00;17.127499999999948
2020-06-14 00:00:00;16.27660167130929
2020-06-14 01:00:00;15.936388888888652
2020-06-14 02:00:00;15.995555555555534
2020-06-14 03:00:00;16.06750000000024
2020-06-14 04:00:00;16.155555555555612
2020-06-14 05:00:00;16.152222222222296
2020-06-14 06:00:00;16.1875000000001
2020-06-14 07:00:00;16.661111111111083
2020-06-14 08:00:00;17.113333333333387
2020-06-14 09:00:00;17.30166666666679
2020-06-14 10:00:00;17.60194444444436
2020-06-14 11:00:00;17.715833333333293
2020-06-14 12:00:00;18.288055555555488
2020-06-14 13:00:00;19.816666666666652
2020-06-14 14:00:00;20.933611111111166
2020-06-14 15:00:00;21.246111111111116
2020-06-14 16:00:00;22.103888888888864
2020-06-14 17:00:00;21.995277777777805
2020-06-14 18:00:00;21.528055555555564
2020-06-14 19:00:00;19.968333333333327
2020-06-14 20:00:00;18.51833333333333
2020-06-14 21:00:00;17.104444444444404
2020-06-14 22:00:00;16.34333333333332
2020-06-14 23:00:00;14.944166666666673
2020-06-15 00:00:00;13.776880222841202
2020-06-15 01:00:00;13.410833333333214
2020-06-15 02:00:00;12.961388888888905
2020-06-15 03:00:00;12.314444444444408
2020-06-15 04:00:00;12.75749999999993
2020-06-15 05:00:00;13.843055555555553
2020-06-15 06:00:00;15.396388888888914
2020-06-15 07:00:00;16.704166666666662
2020-06-15 08:00:00;18.030833333333284
2020-06-15 09:00:00;19.578333333333294
2020-06-15 10:00:00;21.27555555555549
2020-06-15 11:00:00;22.23888888888888
2020-06-15 12:00:00;22.86583333333319
2020-06-15 13:00:00;23.494166666666725
2020-06-15 14:00:00;24.15166666666664
2020-06-15 15:00:00;24.41138888888883
